id,Company Name (Original),Company Name (Fixed),Text,sentiment score,# Scores
935_Hargreaves Lansdown,Hargreaves Lansdown,Hargreaves Lansdown,Hargreaves Lansdown says first-quarter assets hit by stock market flux,-0.392,3
936_Glencore,Glencore,Glencore,Glencore director puts money back on the table,0.341,2
938_AB INBev,AB INBev,AB InBev,Stars aligned' for AB InBev's megabrew merger plan,0.292,3
939_AB INBev,AB INBev,AB InBev,AB InBev's Latest Bid Said Unlikely to Win SABMiller's Approval,-0.369,3
939_SABMiller,SABMiller,SABMiller,AB InBev's Latest Bid Said Unlikely to Win SABMiller's Approval,0.127,3
94_Persimmon,Persimmon,Persimmon,Persimmon share price climbs on 23% rise in full-year revenue,0.975,3
940_Diageo,Diageo,Diageo,Diageo sells wine businesses for 320m pounds,0.323,3
941_Shire,Shire,Shire,Britain's FTSE forges ahead as Shire surges,0.512,3
943_AB InBev,AB InBev,AB InBev,Anheuser-Busch InBev Increases Offer for Rival SABMiller,0.123,3
943_SABMiller,SABMiller,SABMiller,Anheuser-Busch InBev Increases Offer for Rival SABMiller,0.24,3
945_ARM Holdings,ARM Holdings,ARM Holdings plc,Why I'd Buy ARM Holdings plc And BHP Billiton plc Today,0.209,2
945_BHP Billiton,BHP Billiton,BHP Billiton,Why I'd Buy ARM Holdings plc And BHP Billiton plc Today,0.424,3
946_Barclays,Barclays,Barclays,Barclays PLC & Lloyds Banking Group PLC Are The 2 Banks I'd Buy Today,0.395,3
946_Lloyds,Lloyds,Lloyds Banking Group PLC,Barclays PLC & Lloyds Banking Group PLC Are The 2 Banks I'd Buy Today,0.434,3
948_Barclays,Barclays,Barclays,Barclays shares dive as plan for ring-fencing costs extra Â£1 billion,-0.693,3
950_Lloyds,Lloyds,Lloyds Banking Group PLC,UK government cuts stake in Lloyds to below 11 percent,-0.18,2
952_EasyJet,EasyJet,EasyJet,EasyJet Dismisses Lufthansa Low-Cost Plan in Contest for Germany,-0.013,2
952_Lufthansa,Lufthansa,Lufthansa,EasyJet Dismisses Lufthansa Low-Cost Plan in Contest for Germany,-0.227,3
953_Smith & Nephew,Smith & Nephew,Smith & Nephew,CompaniesSmith & Nephew flops 6.8% to foot of FTSE 100,-0.666,3
956_AB InBev,AB InBev,AB InBev,UPDATE 3-SABMiller rejects 'informal' offer from AB InBev as too low - Bloomberg,-0.278,3
957_London Stock Exchange Group,London Stock Exchange Group,London Stock Exchange Group,London Stock Exchange Group's quarterly revenue rises 12 percent,0.726,3
958_Barclays,Barclays,Barclays,Staley to face challenges at Barclays,-0.219,2
959_Diageo,Diageo,Diageo,"Diageo, Heineken Exchange Emerging-Market Brewing Assets",0.137,2
96_BP,BP,BP,Ruling sets lower limit on potential fine for BP,-0.261,2
960_Glencore,Glencore,Glencore,Glencore shares enjoy bounce-back after Hong Kong-led surge,0.434,3
961_BP,BP,BP,BP cuts capex for third time this year to deal with weak oil,-0.268,3
963_BP,BP,BP,"EXCLUSIVE-BP, China's CNPC to unveil oil alliance - sources",0.326,2
963_CNPC,CNPC,CNPC,"EXCLUSIVE-BP, China's CNPC to unveil oil alliance - sources",0.318,2
966_BP,BP,BP,Kinder Morgan and BP Form Joint Venture Limited Liability Company to Purchase ...,0.208,3
966_Kinder Morgan,Kinder Morgan,Kinder Morgan,Kinder Morgan and BP Form Joint Venture Limited Liability Company to Purchase ...,0.225,3
967_ExxonMobil,ExxonMobil,ExxonMobil,Supreme Court Upholds $236 Million Jury Award Against ExxonMobil,-0.459,2
969_National Grid,National Grid,National Grid,National Grid mulls sale of UK gas distribution business,0.229,2
970_Aviva,Aviva,Aviva plc,Former Aviva Investors analyst Mothahir Miah banned and fined Â£139000 by FCA ...,-0.373,2
971_Barclays,Barclays,Barclays,Barclays faces another heavy forex fine,-0.834,3
972_Standard Chartered,Standard Chartered,Standard Chartered PLC,Standard Chartered's Shares Plunge 7% After Fitch Downgrade,-0.812,3
973_EasyJet,EasyJet,EasyJet,Sharm el Sheikh: EasyJet axes all flights to Egypt's leading holiday resort,-0.272,2
974_AstraZeneca,AstraZeneca,AstraZeneca,AstraZeneca cancer drug may not be so fast getting to market,-0.393,3
975_Weir Group,Weir Group,Weir Group,"Falling oil prices hurt Hunting, Weir Group",-0.553,2
979_Shell,Shell,Shell,Shell fined by Scottish court for 2011 North Sea oil spill,-0.693,3
98_Reed Elsevier,Reed Elsevier,Reed Elsevier,Reed Elsevier share price slides on underwhelming full-year results,-0.526,3
980_Essence Digital,Essence Digital,Essence Digital,WPP wins race for 'programmatic buying' agency Essence Digital,0.299,3
980_WPP,WPP,WPP,WPP wins race for 'programmatic buying' agency Essence Digital,0.238,3
981_BHP Billiton,BHP Billiton,BHP Billiton,BHP Billiton share price: Brazil to sue Samarco for Â£3.5bn,-0.285,2
981_Samarco,Samarco,Samarco,BHP Billiton share price: Brazil to sue Samarco for Â£3.5bn,-0.637,3
986_G4S,G4S,G4S,G4S slides on balance sheet worries,-0.593,3
988_AstraZeneca,AstraZeneca,AstraZeneca,FDA approves AstraZeneca drug for advanced lung cancer,0.507,3
989_Tullow Oil,Tullow Oil,Tullow Oil,CompaniesTullow Oil will cut expenditure further in 2016,-0.066,3
991_HSBC,HSBC,HSBC,HSBC appoints business leaders to board,0.154,2
993_InterContinental,InterContinental,InterContinental Hotels Group,InterContinental Hotels denies exploring sale or merger,0,3
994_AstraZeneca,AstraZeneca,AstraZeneca,AstraZeneca lupus drug cuts disease activity in mid-stage trial,0.499,3
995_AB InBev,AB InBev,AB InBev,AB InBev to sell Peroni and Grolsch,0.256,3
997_Tesco,Tesco,Tesco PLC,Tesco boss urges rethink on minimum wage and business rates,0.173,2
999_HSBC,HSBC,HSBC,"HSBC shakes up board with two new business chiefs, three departures",-0.074,2
101_British American Tobacco,British American Tobacco,British American Tobacco plc,British American Tobacco says would fight UK 'plain packaging' law,-0.116,2
1037_Barclays,Barclays,Barclays,Barclays poised to replace Sir Mike Rake as he heads for exit,0.077,2
1042_Barclays,Barclays,Barclays,Secretive Barclays deal involved Qatari clients,-0.15,2
1095_BG,BG,BG Group,Shell and BG Shareholders to Vote on Deal at End of January,0,2
1095_Shell,Shell,Shell,Shell and BG Shareholders to Vote on Deal at End of January,0,2
1146_Mediobanca,Mediobanca,Mediobanca,UPDATE 3-Barclays sells Italian branches to Mediobanca at a loss,0.328,2
1149_RBS,RBS,Royal Bank of Scotland Group plc,RBS turns away savers in latest glitch,-0.642,2
1195_BPM,BPM,BPM,"CEOs of BPM, UBI meet Italy econ minister as M&A talk heats up",0.116,2
1195_UBI,UBI,UBI,"CEOs of BPM, UBI meet Italy econ minister as M&A talk heats up",0.133,2
1201_Sainsbury,Sainsbury,Sainsbury's,Sainsbury's pressed to raise bid for Home Retail Group,-0.012,2
1205_Diageo,Diageo,Diageo,Diageo share price: Group issues half-year update,0,2
1218_Valeant,Valeant,Valeant Pharmaceuticals International,Valeant Names Interim Leader as CEO Remains Hospitalized,0,2
1222_Valeant,Valeant,Valeant Pharmaceuticals International,Valeant Said to Name New CEO With Pearson Still Hospitalized,0.015,2
123_Astrazeneca,Astrazeneca,AstraZeneca,Analyst Views: Astrazeneca shares have seen recent volatility; what will 2015 ...,-0.12,2
1237_G4S,G4S,G4S,G4S suspends workers at UK youth centre over allegations of unnecessary force,-0.323,2
1239_Croda,Croda,Croda,"Broker tips: RBS, Croda, Sage",0.391,2
1239_RBS,RBS,Royal Bank of Scotland Group plc,"Broker tips: RBS, Croda, Sage",0.381,2
1239_Sage,Sage,Sage,"Broker tips: RBS, Croda, Sage",0.393,2
1249_Valeant,Valeant,Valeant Pharmaceuticals International,Valeant's Pearson says timing of return uncertain,-0.044,2
1267_HSBC,HSBC,HSBC,"HSBC keeps headquarters in London, rejects move to Hong Kong",0.058,2
1272_BAE Systems,BAE Systems,BAE Systems,BAE Systems lines up oil executive Woodburn as next CEO - source,0.125,2
128_ConAgra,ConAgra,ConAgra,ConAgra Names Former Hillshire Farms CEO Connolly to Top Post,0.101,2
1281_Tesco,Tesco,Tesco PLC,CompaniesTesco bumps up pay for store staff,0.084,2
1289_Deutsche BÃ¶rse,Deutsche BÃ¶rse,Deutsche Boerse,Merged LSE and Deutsche BÃ¶rse would be led by Germany's Kengeter,0.146,2
1289_LSE,LSE,London Stock Exchange Group,Merged LSE and Deutsche BÃ¶rse would be led by Germany's Kengeter,0.136,2
129_BG Group,BG Group,BG Group,BG Group appoints new CEO one month early,0.069,2
1290_BT,BT,BT Group,BT finance director Tony Chanmugam to step down,-0.17,2
1295_Royal Mail,Royal Mail,Royal Mail,CompaniesRoyal Mail adds a penny to stamp prices,-0.05,2
1296_BAE Systems,BAE Systems,BAE Systems,BAE Systems lines up oil exec Woodburn as next CEO -source,0.074,2
1320_Valeant,Valeant,Valeant Pharmaceuticals International,"Valeant CEO Returns From Leave, Company Withdraws Guidance",0.001,2
1323_GlaxoSmithKline,GlaxoSmithKline,GlaxoSmithKline,GlaxoSmithKline starts hunt for successor to CEO Witty,0,2
1330_Barclays,Barclays,Barclays,Next Barclays Investment Banking Chief May Signal Staley's Strategy,0,2
134_BG Group,BG Group,BG Group,New BG Group CEO Helge Lund Starts Earlier Than Expected,0.043,2
1343_Barclays,Barclays,Barclays,Barclays poaches new chief operating officer Paul Compton from JP Morgan Chase,0.105,2
1343_JP Morgan Chase,JP Morgan Chase,JP Morgan Chase,Barclays poaches new chief operating officer Paul Compton from JP Morgan Chase,-0.092,2
1349_Barclays,Barclays,Barclays,Barclays appoints JPMorgan's Paul Compton as new COO,0.036,2
1349_JPMorgan,JPMorgan,JP Morgan Chase,Barclays appoints JPMorgan's Paul Compton as new COO,-0.014,2
135_Schroders,Schroders,Schroders,U.S. Debt Lures Schroders as ECB Depresses Rates,0.048,2
1358_Prudential,Prudential,Prudential,CompaniesThiam received Â£5m pay packet for final months at Prudential,-0.071,2
136_Sky,Sky,Sky,UK MORNING BRIEFING: Sky And Hargreaves Lansdown Bookend FTSE 100,0.128,2
1372_AstraZeneca,AstraZeneca,AstraZeneca,Sanofi poaches AstraZeneca scientist as new research head,-0.058,2
1372_Sanofi,Sanofi,Sanofi,Sanofi poaches AstraZeneca scientist as new research head,0.066,2
1378_Intertek Group,Intertek Group,Intertek Group,Intertek Group announces strategic update outlining its plan,0.046,2
1380_Deutsche Boerse,Deutsche Boerse,Deutsche Boerse,NYSE owner ICE may gatecrash Deutsche Boerse-LSE merger,-0.281,2
1380_ICE,ICE,ICE,NYSE owner ICE may gatecrash Deutsche Boerse-LSE merger,0.056,2
1380_LSE,LSE,London Stock Exchange Group,NYSE owner ICE may gatecrash Deutsche Boerse-LSE merger,-0.2,2
1386_AstraZeneca,AstraZeneca,AstraZeneca,CompaniesSanofi poaches immunology expert from AstraZeneca,-0.085,2
1387_RBS,RBS,Royal Bank of Scotland Group plc,RBS Pays $1.7 Billion to Scrap U.K. Treasury's Dividend Rights,0.066,2
139_AstraZeneca,AstraZeneca,AstraZeneca,Clinigen chosen by AstraZeneca to manage access programme for next ...,0.024,2
1423_Sotheby's,Sotheby's,Sotheby's,Sotheby's chairman takes his final sale,-0.06,2
1440_Barclays,Barclays,Barclays,"Barclays gives top bosses, including new chief executive Jes Staley, Â£8.7m in shares",0,2
1453_Gen Re,Gen Re,Gen Re,CEO of Berkshire's Gen Re to retire; Jain's role grows,-0.072,2
1469_ITV,ITV,ITV,Entertainment One dispels ITV takeover rumours,0.003,2
1510_Chevron,Chevron,Chevron,"Shell, Chevron Await LNG's Return From `Pause Mode'",0.067,2
1510_Shell,Shell,Shell,"Shell, Chevron Await LNG's Return From `Pause Mode'",0.057,2
1528_Tesco,Tesco,Tesco PLC,Tesco share price steady as analysts weigh in on results,0.052,2
1555_BT,BT,BT Group,BT share price: Watchdog bans telco's broadband adverts,-0.389,2
1557_Royal Mail,Royal Mail,Royal Mail,CompaniesRoyal Mail swerves new pricing regulations,-0.052,2
1578_Barclays,Barclays,Barclays,Barclays launches first 100% mortgages since crisis,0.198,2
1583_Berkshire,Berkshire,Berkshire Hathaway Inc.,Berkshire Hathaway names Kara Raiguel to lead General Re unit,0.077,2
1618_Intercontinental Exchange,Intercontinental Exchange,Intercontinental Exchange,Intercontinental Exchange Opts Not to Bid for London Stock Exchange,-0.127,2
1635_Home Retail,Home Retail,Home Retail Group,Sainsbury CFO Rogers to Replace Home Retail CEO Walden,0,2
1635_Sainsbury,Sainsbury,Sainsbury's,Sainsbury CFO Rogers to Replace Home Retail CEO Walden,0,2
1690_Morrisons,Morrisons,Morrisons,CompaniesMorrisons CEO survives rebellion over pay,-0.115,2
1715_Morrisons,Morrisons,Morrisons,Morrisons offers to rehire staff from under-threat My Local chain,0.055,2
1716_Barclays,Barclays,Barclays,Exclusive: Barclays reins in foreign exchange trading before referendum result - sources,0.152,2
1751_Easyjet,Easyjet,EasyJet,EasyJet Seeks EU Operating Certificate as Brexit Workaround,0,2
1772_Barclays,Barclays,Barclays,Barclays Libor verdicts provide much-needed victory for SFO,-0.638,2
187_Petrobras,Petrobras,Petrobras,Rolls-Royce to Ensure Compliance After Petrobras Bribery Report,-0.247,2
187_Rolls-Royce,Rolls-Royce,Rolls-Royce,Rolls-Royce to Ensure Compliance After Petrobras Bribery Report,-0.075,2
193_BP,BP,BP,BP slashes capital spending by 20%,-0.462,2
208_Sainsbury,Sainsbury,Sainsbury's,Sainsbury's share price: Grocer launches click-and-collect,0.021,2
227_HSBC,HSBC,HSBC,HSBC share price in focus as executives receive call to appear before MPs,-0.074,2
228_Standard Chartered,Standard Chartered,Standard Chartered PLC,New management bring rights issue risk at Standard Charteredâ€,-0.048,2
230_SSE,SSE,SSE,SSE share price: Peterhead station to supply voltage support to National Grid,0.253,2
237_Prudential,Prudential,Prudential,Prudential shares halted in Hong Kong pending announcement,-0.293,2
26_Standard Chartered,Standard Chartered,Standard Chartered PLC,Standard Chartered Will Close Equity Sales and Research Business,-0.243,2
264_Prudential,Prudential,Prudential,Credit Suisse poaches Prudential's Thiam for Asian push,-0.031,2
296_Old Mutual,Old Mutual,Old Mutual,Insurer Old Mutual picks Standard Bank's Hemphill as new CEO,0.022,2
296_Standard Bank,Standard Bank,Standard Chartered PLC,Insurer Old Mutual picks Standard Bank's Hemphill as new CEO,0.025,2
327_BP,BP,BP,PRESS: UK Government Would Oppose Any BP Takeover - FT,-0.077,2
328_BP,BP,BP,UPDATE 1-UK government would oppose any takeover of BP -FT,-0.085,2
338_HSBC,HSBC,HSBC,US says HSBC must do more to improve compliance,-0.251,2
341_Shell,Shell,Shell,Shell seeks to remove Greenpeace activists from oil rig,-0.035,2
342_BP,BP,BP,UPDATE 1-BP shareholders back more disclosure on climate change risks,0.037,2
388_BG,BG,BG Group,Speed of Shell's swoop for BG unusual,-0.079,2
388_Shell,Shell,Shell,Speed of Shell's swoop for BG unusual,0.038,2
400_Berkshire,Berkshire,Berkshire Hathaway Inc.,Berkshire Shareholders Pepper Warren Buffett With Some Hard Questions,-0.161,2
424_Statoil,Statoil,Statoil,"UPDATE 1-Norway's Statoil shakes up top management, replaces CFO",-0.116,2
445_Berkshire,Berkshire,Berkshire Hathaway Inc.,Berkshire holders hit Buffett with hard questions,-0.19,2
459_MillerCoors,MillerCoors,MillerCoors,MillerCoors Board Names Gavin Hattersley Interim CEO,0,2
471_Royal Mail,Royal Mail,Royal Mail,Royal Mail hands chief executive Moya Greene a 13% rise in her pay package,0.053,2
48_Carnival Corporation,Carnival Corporation,Carnival Corporation,Carnival Corporation and China Merchants Group Sign Memo of Understanding ...,0.099,2
48_China Merchants Group,China Merchants Group,China Merchants Group,Carnival Corporation and China Merchants Group Sign Memo of Understanding ...,0.119,2
5_NPS,NPS,NPS,NPS prospects dependent on drug approval,0,2
515_Royal Mail,Royal Mail,Royal Mail,UPDATE 1-Britain to review Royal Mail regulation after rival exits market,-0.1,2
517_RBS,RBS,Royal Bank of Scotland Group plc,CompaniesHoward Davies appointment as RBS director delayed,-0.025,2
536_Diageo,Diageo,Diageo,CompaniesDiageo moves CFO to lead North American business,0,2
538_Royal Mail,Royal Mail,Royal Mail,UPDATE 1-Britain raises $1.2 bln from Royal Mail stake sale,-0.114,2
550_LSE Group,LSE Group,London Stock Exchange Group,LSE Group names former SEC head Schapiro non-executive director,0.01,2
584_RSA Insurance,RSA Insurance,RSA Insurance,RSA Insurance Hires Towergate's Egan as Chief Financial Officer,0.021,2
584_Towergate,Towergate,Towergate,RSA Insurance Hires Towergate's Egan as Chief Financial Officer,0.002,2
595_Barclays,Barclays,Barclays,Barclays says has spent $150 million on US 'living will',-0.075,2
605_Lloyds,Lloyds,Lloyds Banking Group PLC,Lloyds returns Â£13bn to UK taxpayer,-0.154,2
633_Showa Shell Sekiyu,Showa Shell Sekiyu,Showa Shell Sekiyu,CompaniesShell sells stake in Showa Shell Sekiyu for $1.4bn,-0.036,2
643_AstraZeneca,AstraZeneca,AstraZeneca,AstraZeneca share price: Crohn's Disease drug divested for $215m,-0.027,2
646_Financial Times,Financial Times,Financial Times,PRESS: Pearson Set To Announce Sale Of Financial Times - Reuters,0.012,2
661_Financial Times,Financial Times,Financial Times,Report: Financial Times up for sale,-0.052,2
716_Baxalta,Baxalta,Baxalta,Shire in talks with Baxalta shareholders,0.149,2
742_Baxalta,Baxalta,Baxalta,Shire CEO steps up drive to get Baxalta board talking,0.203,2
742_Shire,Shire,Shire,Shire CEO steps up drive to get Baxalta board talking,0.124,2
79_Carnival Corporation,Carnival Corporation,Carnival Corporation,Carnival Corporation Launches Shipboard Mobile Gaming Solution For Mid ...,0.187,2
791_Tesco,Tesco,Tesco PLC,Bidders Abandon Auction Of Tesco Data Unit,-0.358,2
806_Glencore,Glencore,Glencore,Glencore has a mogul in denial,-0.206,2
86_Imperial Tobacco,Imperial Tobacco,Imperial Tobacco,Imperial Tobacco launches caffeinated mouth strips,0.08,2
862_HSBC,HSBC,HSBC,PRESS: HSBC Chairman Hints Bank May Retain UK Domicile - Tel,0.037,2
879_AB InBev,AB InBev,AB InBev,CompaniesAB InBev signals it won't go hostile for SABMiller,0.119,2
879_SAB Miller,SAB Miller,SABMiller,CompaniesAB InBev signals it won't go hostile for SABMiller,0.107,2
891_Mylan,Mylan,Mylan,Mylan Appoints Ranjan Ray Chaudhuri as Global Commercial Lead for Mylan's Over ...,0,2
893_Barclays,Barclays,Barclays,Barclays set to name former JPMorgan banker Staley as new CEO,0,2
899_Shell,Shell,Shell,US cancels Arctic offshore lease sale after Shell drops interest,-0.019,2
908_AB InBev,AB InBev,AB InBev,AB InBev offers SABMiller $3 billion breakup fee,-0.015,2
908_SAB Miller,SAB Miller,SABMiller,AB InBev offers SABMiller $3 billion breakup fee,0.197,2
937_Barclays,Barclays,Barclays,Barclays share price: Chairman 'perfectly comfortable' with ring-fencing rules,0.139,2
942_AB InBev,AB InBev,AB InBev,AB InBev attacks SABMiller bid rebuffal,-0.043,2
942_SABMiller,SABMiller,SABMiller,AB InBev attacks SABMiller bid rebuffal,-0.158,2
951_JC Penney,JC Penney,JC Penney,JC Penney Cuts Pension Plan Obligation,0.075,2
965_InBev,InBev,InBev,SAB's Chairman Digs In With Board Divided on InBev Offer,0.04,2
965_SABMiller,SABMiller,SABMiller,SAB's Chairman Digs In With Board Divided on InBev Offer,0.016,2
978_Legal & General,Legal & General,Legal & General Group Plc,Legal & General group chairman John Stewart to retire in 2016,-0.026,2
99_Meggitt,Meggitt,Meggitt,UPDATE 1-Meggitt reiterates annual outlook after tough 2014,0.021,2
990_HSBC,HSBC,HSBC,"We'd support HSBC leaving London, says Standard Life",0.029,2
990_Standard Life,Standard Life,Standard Life,"We'd support HSBC leaving London, says Standard Life",0.026,2
998_BHP Billiton,BHP Billiton,BHP Billiton,BHP Billiton to Face Questions From Shareholders,-0.365,2
